instance,n,m,A,B,ratio,base,best,mean,std,known_alpha,gap,relative_gap
p_hat1500_1,1500,839327,1,1.5,1.5,10,10,6.82,1.6515447314559784,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,12,10,6.97,1.3817018491700734,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,15,9,7.16,1.2306096050332131,12,3,0.25
p_hat1500_1,1500,839327,1,1.5,1.5,18,9,7.34,0.9509994742374992,12,3,0.25
p_hat1500_1,1500,839327,1,1.5,1.5,20,10,7.46,1.135077089893017,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,25,10,7.56,0.9090654541890809,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,30,10,7.64,0.7418894796396563,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,40,10,7.66,0.8272847151978574,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,50,10,7.54,0.817557337438788,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,1.5,1.5,75,9,7.63,0.783007024234138,12,3,0.25
p_hat1500_1,1500,839327,1,1.5,1.5,100,10,7.61,0.8233468284993877,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2,2,3,8,4.34,2.241517343229804,12,4,0.3333333333333333
p_hat1500_1,1500,839327,1,2,2,4,9,6.3,1.7,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,5,9,6.6,1.70293863659264,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,6,10,7.34,0.992169340384997,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2,2,7,9,7.18,0.9734474818910365,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,8,9,7.35,0.8645808232895291,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,10,9,7.55,0.7794228634059948,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,12,9,7.37,0.7437069315261221,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,15,9,7.36,0.7812809993849843,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,18,9,7.4,0.7483314773547883,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,20,9,7.48,0.7678541528180988,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,25,9,7.43,0.7517313349861106,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,30,9,7.39,0.7196526940128828,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,40,9,7.38,0.8219489035213807,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,50,9,7.22,0.8072174428244225,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,75,9,7.11,0.7732399368889323,12,3,0.25
p_hat1500_1,1500,839327,1,2,2,100,9,7.07,0.7246378405796925,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,3,9,6.32,1.6117071694324625,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,4,10,7.18,0.9734474818910365,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2.5,2.5,5,10,7.4,0.9486832980505138,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2.5,2.5,6,9,7.45,0.7262919523166976,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,7,9,7.46,0.7405403432629447,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,8,9,7.59,0.7495998932764065,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,10,10,7.54,0.7927168473042566,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2.5,2.5,12,10,7.4,0.848528137423857,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,2.5,2.5,15,9,7.35,0.7262919523166975,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,18,9,7.21,0.7388504584826352,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,20,9,7.21,0.7388504584826352,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,25,9,7.19,0.7306846104852626,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,30,9,7.14,0.7351190379795641,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,40,9,7.04,0.7863841300535,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,50,9,6.97,0.7675285010994706,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,75,9,6.92,0.744043009509531,12,3,0.25
p_hat1500_1,1500,839327,1,2.5,2.5,100,9,6.84,0.7709734106958552,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,3,9,6.96,0.9891410415102591,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,4,9,7.48,0.8304215796810678,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,5,9,7.5,0.7280109889280518,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,6,9,7.51,0.7549172140042906,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,7,9,7.48,0.7413501197140256,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,8,10,7.36,0.7812809993849844,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3,3,10,10,7.33,0.860871651293037,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3,3,12,10,7.31,0.8797158632194828,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3,3,15,9,7.23,0.8228608630868283,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,18,9,7.13,0.8325262758616091,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,20,9,7.11,0.8354040938372281,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,25,9,7.02,0.7480641683706017,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,30,9,7.0,0.7483314773547883,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,40,9,6.88,0.7782030583337488,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,50,9,6.87,0.7701298591796062,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,75,9,6.82,0.7794870107962032,12,3,0.25
p_hat1500_1,1500,839327,1,3,3,100,9,6.8,0.7874007874011811,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,3,9,7.26,0.7825599018605541,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,4,9,7.49,0.7809609465267774,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,5,10,7.43,0.8031811750782012,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3.5,3.5,6,9,7.45,0.7399324293474372,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,7,9,7.45,0.7664854858377947,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,8,10,7.38,0.9031057523900509,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3.5,3.5,10,10,7.29,0.9305374790947436,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3.5,3.5,12,10,7.21,0.8865100112237876,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,3.5,3.5,15,9,7.11,0.8705745229444749,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,18,9,7.02,0.8829496021857647,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,20,9,7.03,0.8538735269347564,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,25,9,6.95,0.7664854858377946,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,30,9,6.96,0.7735631842325486,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,40,9,6.87,0.7830070242341379,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,50,9,6.85,0.7794228634059948,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,75,9,6.81,0.783517708797957,12,3,0.25
p_hat1500_1,1500,839327,1,3.5,3.5,100,9,6.8,0.7874007874011811,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,3,9,7.5,0.7280109889280518,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,4,9,7.51,0.7680494775728969,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,5,10,7.48,0.7678541528180988,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4,4,6,9,7.5,0.806225774829855,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,7,9,7.41,0.8257723657279892,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,8,10,7.34,0.9189124006128113,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4,4,10,10,7.2,0.9695359714832659,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4,4,12,10,7.11,0.9580709785814411,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4,4,15,9,7.06,0.9035485598461215,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,18,9,7.02,0.8942035562443263,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,20,9,7.02,0.86,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,25,9,6.93,0.7778817390837761,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,30,9,6.95,0.7794228634059946,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,40,9,6.87,0.7830070242341379,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,50,9,6.85,0.7794228634059948,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,75,9,6.81,0.783517708797957,12,3,0.25
p_hat1500_1,1500,839327,1,4,4,100,9,6.8,0.7874007874011811,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,3,10,7.52,0.8997777503361594,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4.5,4.5,4,10,7.54,0.8296987405076617,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4.5,4.5,5,9,7.52,0.7547184905645283,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,6,9,7.46,0.8534635317340747,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,7,9,7.39,0.8472897969408106,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,8,10,7.3,0.9433981132056604,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4.5,4.5,10,10,7.16,0.9871170143402453,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4.5,4.5,12,10,7.1,0.9539392014169457,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,4.5,4.5,15,9,7.05,0.8986100377805714,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,18,9,7.0,0.8944271909999159,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,20,9,7.02,0.86,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,25,9,6.93,0.7778817390837761,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,30,9,6.95,0.7794228634059946,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,40,9,6.87,0.7830070242341379,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,50,9,6.85,0.7794228634059948,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,75,9,6.81,0.783517708797957,12,3,0.25
p_hat1500_1,1500,839327,1,4.5,4.5,100,9,6.8,0.7874007874011811,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,3,9,7.4,0.7615773105863908,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,4,10,7.62,0.8340263784797217,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,5,5,5,9,7.47,0.7410128204019146,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,6,9,7.46,0.8534635317340747,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,7,9,7.37,0.832526275861609,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,8,10,7.28,0.9389355675444403,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,5,5,10,10,7.17,0.9905049217444606,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,5,5,12,10,7.1,0.9539392014169457,12,2,0.16666666666666666
p_hat1500_1,1500,839327,1,5,5,15,9,7.05,0.8986100377805714,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,18,9,7.0,0.8944271909999159,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,20,9,7.02,0.86,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,25,9,6.93,0.7778817390837761,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,30,9,6.95,0.7794228634059946,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,40,9,6.87,0.7830070242341379,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,50,9,6.85,0.7794228634059948,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,75,9,6.81,0.783517708797957,12,3,0.25
p_hat1500_1,1500,839327,1,5,5,100,9,6.8,0.7874007874011811,12,3,0.25
p_hat1500_2,1500,555290,1,1.0,1.0,3,5,1.91,1.000949549178179,65,60,0.9230769230769231
p_hat1500_2,1500,555290,1,1.0,1.0,4,5,1.94,1.047091209016674,65,60,0.9230769230769231
p_hat1500_2,1500,555290,1,1.0,1.0,5,5,1.92,1.0457533169921096,65,60,0.9230769230769231
p_hat1500_2,1500,555290,1,1.0,1.0,6,5,1.96,1.0762899237658967,65,60,0.9230769230769231
p_hat1500_2,1500,555290,1,1.0,1.0,7,8,2.03,1.2605950975630518,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,8,8,2.05,1.2757350822173072,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,10,8,2.07,1.290387538687506,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,12,8,2.11,1.3703649149040558,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,15,8,2.13,1.3612861565446113,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,18,8,2.16,1.4122322755127783,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,20,8,2.17,1.4146024176424978,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,25,8,2.22,1.418308852119312,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,30,28,2.53,2.9307166359100636,65,37,0.5692307692307692
p_hat1500_2,1500,555290,1,1.0,1.0,40,29,2.56,3.0209932141598728,65,36,0.5538461538461539
p_hat1500_2,1500,555290,1,1.0,1.0,50,8,2.29,1.4373239022572468,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.0,1.0,75,52,3.29,6.967488787217385,65,13,0.2
p_hat1500_2,1500,555290,1,1.0,1.0,100,50,3.2,6.434283176858165,65,15,0.23076923076923078
p_hat1500_2,1500,555290,1,1.5,1.5,3,8,2.19,1.3393655214316964,65,57,0.8769230769230769
p_hat1500_2,1500,555290,1,1.5,1.5,4,10,2.32,1.684517735139645,65,55,0.8461538461538461
p_hat1500_2,1500,555290,1,1.5,1.5,5,45,2.94,4.709182519291433,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,1.5,1.5,6,46,2.97,4.682851695281413,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,1.5,1.5,7,47,4.24,8.149993865028364,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,1.5,1.5,8,46,5.15,9.682329265212996,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,1.5,1.5,10,53,9.17,14.286395626609252,65,12,0.18461538461538463
p_hat1500_2,1500,555290,1,1.5,1.5,12,50,12.16,16.205998889300222,65,15,0.23076923076923078
p_hat1500_2,1500,555290,1,1.5,1.5,15,51,18.83,19.218769471534852,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,1.5,1.5,18,51,21.83,18.73662456260465,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,1.5,1.5,20,51,24.01,18.958636554351685,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,1.5,1.5,25,50,29.18,17.19149789867073,65,15,0.23076923076923078
p_hat1500_2,1500,555290,1,1.5,1.5,30,54,31.21,16.944789759687197,65,11,0.16923076923076924
p_hat1500_2,1500,555290,1,1.5,1.5,40,52,33.72,14.441661954221196,65,13,0.2
p_hat1500_2,1500,555290,1,1.5,1.5,50,52,36.7,12.511994245522974,65,13,0.2
p_hat1500_2,1500,555290,1,1.5,1.5,75,51,38.44,10.27260434359272,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,1.5,1.5,100,51,38.92,8.887834381895289,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,3,46,3.21,4.903661896990861,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,2,2,4,49,9.19,13.590213390524816,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,2,2,5,48,16.82,16.894010773052088,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2,2,6,51,24.93,17.137243068825278,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,7,51,30.42,15.206695893585827,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,8,51,33.37,13.527494224726173,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,10,51,38.1,8.181075723888638,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,12,51,37.01,8.661980143131245,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,15,51,38.26,5.867912746454228,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,18,48,37.97,5.5775532269983765,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2,2,20,51,38.24,5.394664030317366,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2,2,25,48,36.49,5.054690890648012,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2,2,30,47,35.43,5.308964117414997,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,2,2,40,48,34.57,5.333394791312566,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2,2,50,45,33.82,5.5953194725591855,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,2,2,75,45,32.56,5.23702205456498,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,2,2,100,45,31.86,5.213482521309532,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,2.5,2.5,3,44,11.46,13.750214543780764,65,21,0.3230769230769231
p_hat1500_2,1500,555290,1,2.5,2.5,4,48,27.22,14.566797863634958,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2.5,2.5,5,52,35.67,9.69644780319061,65,13,0.2
p_hat1500_2,1500,555290,1,2.5,2.5,6,49,37.13,7.27551372756591,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,2.5,2.5,7,51,37.93,5.278740380052802,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,2.5,2.5,8,50,37.46,5.82652555130414,65,15,0.23076923076923078
p_hat1500_2,1500,555290,1,2.5,2.5,10,48,36.8,5.293392107146419,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2.5,2.5,12,48,36.05,5.119326127528897,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,2.5,2.5,15,47,34.95,5.365398400864563,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,2.5,2.5,18,46,34.0,5.612486080160912,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,2.5,2.5,20,46,33.29,5.523214643665408,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,2.5,2.5,25,46,32.54,5.387801035673088,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,2.5,2.5,30,43,31.55,5.256186830773807,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,2.5,2.5,40,43,31.01,5.150718396495774,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,2.5,2.5,50,42,30.37,5.25481683791167,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,2.5,2.5,75,39,29.92,4.983332218506007,65,26,0.4
p_hat1500_2,1500,555290,1,2.5,2.5,100,39,29.31,4.898356867358686,65,26,0.4
p_hat1500_2,1500,555290,1,3,3,3,51,29.7,13.437633720264891,65,14,0.2153846153846154
p_hat1500_2,1500,555290,1,3,3,4,47,36.49,5.847213011341386,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3,3,5,48,37.34,6.4175073042420445,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,3,3,6,46,36.64,4.708545422951763,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,3,3,7,47,35.91,5.045978596863051,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3,3,8,46,35.64,5.348869039339064,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,3,3,10,46,34.46,5.47981751520979,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,3,3,12,45,33.57,5.337143430712726,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,3,3,15,44,32.56,5.08,65,21,0.3230769230769231
p_hat1500_2,1500,555290,1,3,3,18,42,31.87,5.25481683791167,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3,3,20,41,31.37,5.2965177239390036,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,3,3,25,42,30.99,5.2201436761836355,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3,3,30,42,30.28,5.2518187325915955,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3,3,40,43,30.02,5.143889578908163,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,3,3,50,41,29.75,5.167929953085665,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,3,3,75,39,29.4,5.079370039680118,65,26,0.4
p_hat1500_2,1500,555290,1,3,3,100,39,29.05,4.964624859946619,65,26,0.4
p_hat1500_2,1500,555290,1,3.5,3.5,3,47,35.63,7.750683840797533,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3.5,3.5,4,48,37.27,4.749431544932509,65,17,0.26153846153846155
p_hat1500_2,1500,555290,1,3.5,3.5,5,47,36.13,5.131578704453436,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3.5,3.5,6,45,35.17,5.418588377059103,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,3.5,3.5,7,45,34.61,5.201720869097072,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,3.5,3.5,8,47,33.98,5.537111160162852,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3.5,3.5,10,47,33.15,5.501590679067282,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,3.5,3.5,12,46,32.88,5.508684053383348,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,3.5,3.5,15,41,31.67,4.849855667955491,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,3.5,3.5,18,42,31.44,5.040476167982545,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3.5,3.5,20,41,31.06,5.124099920961729,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,3.5,3.5,25,42,30.66,5.130730942078331,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3.5,3.5,30,42,30.15,5.316718913013928,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,3.5,3.5,40,43,29.88,5.206303871269905,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,3.5,3.5,50,41,29.6,5.1788029504896205,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,3.5,3.5,75,39,29.35,5.0386009963084,65,26,0.4
p_hat1500_2,1500,555290,1,3.5,3.5,100,39,28.96,4.9028971027342605,65,26,0.4
p_hat1500_2,1500,555290,1,4,4,3,46,36.35,5.47608436750202,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,4,4,4,49,36.27,4.839121821157223,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,4,4,5,49,34.94,5.369953444863373,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,4,4,6,45,34.57,5.396767551043865,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4,4,7,45,33.66,5.323945905059517,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4,4,8,45,33.32,5.4550527036867384,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4,4,10,43,32.58,5.246293930004303,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,4,4,12,45,32.46,5.313040560733562,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4,4,15,40,31.49,4.813512231209141,65,25,0.38461538461538464
p_hat1500_2,1500,555290,1,4,4,18,42,31.3,5.08822169328342,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4,4,20,41,30.88,5.0976072818529286,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,4,4,25,42,30.46,5.050584124633506,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4,4,30,42,30.03,5.17581877580736,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4,4,40,43,29.83,5.171179749341537,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,4,4,50,41,29.56,5.16782352639871,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,4,4,75,39,29.31,5.025325860081115,65,26,0.4
p_hat1500_2,1500,555290,1,4,4,100,39,28.96,4.9028971027342605,65,26,0.4
p_hat1500_2,1500,555290,1,4.5,4.5,3,47,36.7,3.850973902793942,65,18,0.27692307692307694
p_hat1500_2,1500,555290,1,4.5,4.5,4,46,35.38,4.755586188894067,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,4.5,4.5,5,49,34.53,5.339391351081132,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,4.5,4.5,6,45,34.07,5.355847271907592,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4.5,4.5,7,45,33.35,5.40624638728203,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4.5,4.5,8,45,33.13,5.40676428189726,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4.5,4.5,10,43,32.48,5.233507428102114,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,4.5,4.5,12,45,32.29,5.244606753608892,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,4.5,4.5,15,40,31.5,4.725462940284264,65,25,0.38461538461538464
p_hat1500_2,1500,555290,1,4.5,4.5,18,42,31.2,4.983974317750845,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4.5,4.5,20,41,30.83,5.0617289536283945,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,4.5,4.5,25,42,30.46,5.050584124633506,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4.5,4.5,30,42,29.98,5.1322119987389465,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,4.5,4.5,40,43,29.79,5.161966679474016,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,4.5,4.5,50,41,29.56,5.16782352639871,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,4.5,4.5,75,39,29.31,5.025325860081115,65,26,0.4
p_hat1500_2,1500,555290,1,4.5,4.5,100,39,28.96,4.9028971027342605,65,26,0.4
p_hat1500_2,1500,555290,1,5,5,3,46,36.34,4.224263249372605,65,19,0.2923076923076923
p_hat1500_2,1500,555290,1,5,5,4,43,35.08,4.524776237561367,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,5,5,5,49,34.36,5.588416591486357,65,16,0.24615384615384617
p_hat1500_2,1500,555290,1,5,5,6,45,33.99,5.382369366738035,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,5,5,7,45,33.32,5.358880480100297,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,5,5,8,45,33.03,5.356220682533534,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,5,5,10,43,32.51,5.235446494808251,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,5,5,12,45,32.25,5.196874060432868,65,20,0.3076923076923077
p_hat1500_2,1500,555290,1,5,5,15,40,31.5,4.725462940284264,65,25,0.38461538461538464
p_hat1500_2,1500,555290,1,5,5,18,42,31.15,4.950505024742424,65,23,0.35384615384615387
